Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90,Col91,Col92,Col93,Col94,Col95,Col96,Col97,Col98,Col99,Col100,Col101,Col102,Col103,Col104,Col105,Col106,Col107,Col108,Col109,Col110,Col111,Col112,Col113,Col114,Col115,Col116,Col117,Col118,Col119,Col120,Col121,Col122,Col123,Col124,Col125,Col126,Col127,Col128,Col129,Col130,Col131,Col132,Col133,Col134,Col135,Col136,Col137,Col138,Col139,Col140,Col141,Col142,Col143,Col144
151.31,258.33,200.47,14.22,60.13, ,34.42,16.66,138.93,288.30,289.23,166.07,22.89,121.58,144.29,14.51,184.56,259.84,197.57,271.82,77.04,249.70,93.07,208.30,273.44,129.37,255.02,273.81,68.09,272.98,128.64, ,13.20,173.73,182.16,242.62,267.68,166.60,14.25,287.44,106.39,75.62,139.06,42.87,139.15,89.95, ,77.44,280.10,139.16,244.19,193.51,297.48,27.69, ,160.63,75.18,248.10,36.08,221.87, ,61.02,294.09,184.09,77.99,133.56,115.09,246.95,238.84,123.29,21.04,127.16,27.41,33.20,130.26,100.07,24.50,126.40,273.65,90.11,174.68,268.79,1.42,298.37,160.16,206.78,73.88,266.30,128.11,279.50,119.87,167.57,240.67,162.95,4.46,265.97,176.73,168.91,150.49,118.41,288.94,191.85,59.12,164.11,157.66,145.60,223.19,121.90,7.13,78.18,237.92,190.73,278.90,292.80,226.92, ,215.86,31.89,195.51,142.80,47.71, ,25.25, ,147.15,248.63,151.63,69.92,150.95,174.68,177.37,137.51,144.11, ,176.01, , ,174.86,113.77,31.58, , , ,144.32
118.17, ,188.09,32.87,66.40,250.04,80.97, ,134.34,90.59,84.10,41.26,270.42,218.92,273.40,95.61,113.70,113.67,101.88,28.50,71.81,124.57,52.92,56.87,126.80,53.66,4.10,98.23,297.45,83.95,209.14,88.57,93.34, ,195.22,46.97,279.45,194.33,71.85,178.60,84.32,12.78,30.15,93.44,105.15,88.63,19.72,164.56,61.53,61.04,274.45,26.50,126.94,75.63,178.35,157.91,280.28,257.87,278.38,15.10, ,103.73,181.62,24.09,133.44,285.23,65.34,116.68,220.19,94.87,215.85,276.89,29.37,136.39,125.96,54.90,49.59,69.02,230.54,155.40, ,140.63,249.36,270.85,154.06,63.46,224.20,249.93,141.92,239.10,223.47,236.62,176.39,201.98,25.79,263.00,179.11,243.94,37.51,97.06,223.13,164.61,273.08, ,115.01,189.14,135.52,233.34,192.33,170.47,54.38,262.93,44.68,88.09,104.07,270.22,226.01,160.26,103.83, ,218.83,212.53,22.38,148.90,120.80,161.34,231.87,83.66,71.59,164.12,254.30,214.95,93.00, ,166.34,85.00,68.36,102.27,294.24,132.82,151.54,146.44,242.19,55.94
244.93,182.33,160.47,104.62,142.33,220.60,299.84,198.40,277.46, , ,31.41,256.80,195.26,155.23, ,211.17, ,117.34,111.18,87.33, , ,66.11,238.32, ,136.73,291.87,186.27,168.81,220.37,266.47,206.99,0.18,259.59,235.50,32.86,84.93,1.52, , ,252.90,24.75,214.87,227.03,280.19,172.34,147.60,224.16,242.73,172.76,146.03,199.93, ,284.85,23.08,142.32,252.33,58.16,137.90,268.99,54.97,111.38,212.42,179.69,192.92,139.78,250.05,295.18, ,280.03,292.68,98.82,231.79,84.26,159.76,242.74,214.02,210.17,219.99,49.23,53.28,26.78,103.31,143.71,244.42,188.76,103.19,263.20,9.43,8.73,206.51,267.99,259.04, ,179.02,39.30,91.79,92.81,295.87,84.02,12.05,116.90,10.95,212.35,113.91,54.66,166.32,251.09,265.17,276.91,167.75,210.23,208.77,199.86,70.67,132.78, ,249.67,202.59,244.22,168.06, ,151.16,9.32,57.20,231.49,118.69, , ,58.79,31.95,163.72,242.53,185.33,246.17,36.76,161.41,168.38,288.47,135.79,121.79,272.27, 
90.96,277.41,211.31,151.82,100.22,112.49,139.76,42.90,283.43,218.35,211.60,257.18,119.59,52.93, ,106.21,18.19,217.09,170.05,289.88,253.80, ,50.52,99.17, ,82.60,59.37,48.23,8.50,162.75, ,175.33,138.51,208.90,32.09,267.29,36.83,139.47,159.80,65.21,283.42,41.58,265.59,168.29,101.40,171.51,179.96,255.57,161.84,115.71,211.43,79.60,90.30, ,250.10,294.62,92.49,250.65,166.44,80.84,144.95,46.70,108.46,165.39,255.38,242.64,241.29,228.91,115.94,118.96,257.06,275.12, ,225.78,180.85,42.94,114.28,102.74,79.91,189.49,151.66,149.48,160.64,229.87,291.07,169.15,34.91,32.24,297.13,46.56,227.34,234.02,60.95,65.71,233.04,47.70,174.56,85.66,72.30,85.40,93.39, ,128.30,152.72,234.40,259.33,38.08,46.39,109.79,145.41,16.19,298.35,275.17,186.56,267.83,95.77,295.49,151.69, , ,36.56,115.15,34.36,44.72,232.91,163.91,105.16,178.93,281.00,299.04,164.47,69.65,298.08,10.56, ,298.14,225.49,269.32,254.48, ,35.23,120.61,133.78,79.24
29.28,166.81,227.79,295.19,291.53,62.58,143.03,0.23, ,220.36,98.37,89.08,210.07,185.09,278.31,188.46,140.14,157.83,176.48,163.65,180.64,236.50,299.95,182.97,65.00,263.69,278.17, ,188.24,112.94,175.60,185.91,63.94,24.45,11.09,96.05,94.21,121.51,252.91,159.91,74.52,213.75,241.40,165.74,163.81,127.10,202.47,206.03,147.62,198.81,144.05, ,238.26,165.24,200.73,75.11,249.28,64.55,279.75,52.91,194.87,236.50,234.05,140.31,97.14,99.26,214.85,299.58,41.94,68.31,39.59,93.47,181.77,176.04,189.08,270.93,260.52,18.23,156.95,95.03,229.35,209.94,288.41,297.31,74.34,273.02,209.05,102.80,224.52,252.35,207.78,197.55,130.71, , ,74.33,241.73,52.19,147.88,61.19, ,135.53,43.98,119.86,52.25,34.99,163.03,238.87,46.14,217.01,170.05,36.26, , ,80.15,187.83,59.26,191.71,243.83, ,63.69,196.50,81.14,137.41,166.46,275.87, ,237.80,45.39,171.65,14.00,189.86,72.56,234.84, ,178.67,288.15,246.11,216.74,112.24,256.99,277.86,252.33,170.65
163.98,267.68,158.71,245.63,292.04,295.37, ,174.05,26.80,102.38,33.15,23.68,86.63,65.15, ,183.74,50.73,34.85,103.48,237.89,254.09,243.85,186.24,123.51, ,239.92,220.74,274.53,60.36, ,125.51, ,9.25,252.23,5.62,160.44,208.54,153.27,153.41,24.71,226.25,145.21, ,65.95,186.64,199.61,257.16,28.42,34.37,110.89,4.82,251.78,290.06,57.28,14.74,153.25,86.27,295.86,132.58,91.70,72.17,267.01,16.44,187.98, ,298.86,299.45,93.93,70.46,260.73,270.00,52.23,207.02,116.51,105.28,251.17,250.48,91.51,258.93, ,9.74,166.65,81.01,245.82,17.50,245.19,171.08,268.72,272.96,108.23,46.71,83.61,237.02,262.72,285.02,84.62,131.21,146.65,198.31,196.68,293.55, ,164.63,101.02,180.77,264.59,89.16, ,260.37, ,223.09,107.94,189.61,103.96,249.35,39.18,212.86,35.38,87.28,262.53,56.37,230.74,156.51,272.10,280.27,76.24,265.25,176.10, ,280.06,236.23,34.91,209.09,13.44,77.17,226.35, ,69.65,290.79,216.11,179.49,123.15,99.75,139.90
 ,126.77,238.98,252.14,41.05,263.78,125.04,267.94,6.41,121.05,228.56, ,191.44, ,14.59,114.87,22.33,46.25,46.62,212.10,259.12,159.99, ,285.04,275.58, ,213.35,172.89,204.69,33.35,6.76,13.82, ,36.15,197.18,258.97,97.35,141.54,117.73,58.14,28.30,139.20,247.07,171.46,201.37,122.32,169.85, ,291.48,82.75, ,268.00,100.80,120.54,115.84,6.79,41.04, , ,33.65,176.92,243.74,68.19,111.06,236.33, ,257.53,133.34,208.40,276.71,116.68,89.58, ,263.56,260.92,276.23,26.03,199.67,231.44,35.83,205.90,200.15,229.68,268.76,48.95,82.30,81.58,112.28,227.19,232.53,247.10,182.68,61.90,242.89,50.22,35.83,250.87,91.54,76.54,286.15,25.20,148.18, ,260.45,297.00,175.85, ,84.61,256.51,150.16,139.85,178.11,156.51,111.66,9.54,8.36,13.68,64.15,140.35,122.32,130.97,259.53,142.00, ,98.50,234.05,30.49,176.01,290.94,17.83,14.54,247.36,219.71, ,81.58,208.35,204.94,62.50,55.40,208.60,3.00,73.34,129.74,176.91
198.72,53.74,196.45,85.08,179.49,281.07,187.26, ,92.20,227.46,284.15,165.27,134.96,196.78,94.27,12.77,3.28,183.92,91.13,226.07,23.19,278.88,179.33,149.21,97.05,228.20,208.62,204.63,58.00,179.44,205.96, , ,86.89,50.23, ,276.31,33.25,154.71,147.70,166.71,120.05, ,201.24, , ,195.58,207.28,51.18,267.23,22.48,200.00,232.13,49.02,243.32,262.66,165.10,127.54,105.72, ,6.97, ,112.84,71.60,193.51,133.37,156.40,214.86,228.56,266.47,254.95,294.99, ,160.09, ,144.43,69.07,15.97,48.89,110.47,148.94,243.26,164.73, ,79.58,66.71,122.52,181.52,39.29,202.93,2.40,43.81,270.15,27.37,268.90, ,89.39,76.59,287.43,132.30,20.90,192.29,110.88,128.99,275.89, ,175.27,247.21,241.92,139.09,179.48,125.49,197.38,28.67,118.04, ,243.62,50.69,238.35,72.50,4.77,295.46,223.66,298.10,167.91,281.82,94.93,262.69,287.20,75.68,211.34,279.56,36.55,290.86,191.82,42.24,111.76,247.48,263.69, ,131.60,159.97,255.97,231.50
236.98, ,154.21,124.33,91.09, ,81.96,55.83, ,252.42,215.73,292.49,145.49,11.02,30.60,262.49,211.32,217.36, ,71.57,168.48, ,29.35, ,165.13,190.62,77.59,258.89,140.19, ,10.82,129.51,129.16,21.79,57.47,276.59,10.72,270.09,112.19, ,157.50,110.57,207.73,195.82,165.66,4.94,46.83, , ,283.43,110.04,267.62,0.49, ,149.34,275.97,38.75,119.03,71.93, ,260.10,277.68,98.99,114.41,136.89,234.07,142.71,144.21,93.29,179.55,294.05,129.17,257.62, ,160.95,241.78,122.57, ,248.33,232.31,249.56,295.30,189.50,227.73,248.34,178.43,174.23,46.76,128.07,93.94,165.33, ,137.33,149.22,27.31,19.32,202.53,85.36,278.02,13.89,171.71,190.17,209.15,46.37,190.72,6.50,216.07,237.88, ,87.10,69.21,159.75, ,248.27,28.75, ,42.64,39.70,128.20,286.70,85.67,81.57, ,174.98,168.67,105.90,199.96,279.78,106.08,182.61,83.66,280.63,253.99,291.34,46.86,18.25,116.32,19.28,123.27, ,291.95,111.14,207.08,182.29
163.54,29.70,104.99,198.52,195.04,47.98,164.04,244.84,194.95,121.03,285.62,152.94,22.41,180.09,21.55,76.58,83.71, ,188.70, , ,242.38,293.32,282.73,113.81,266.90,205.51,261.78, ,239.34,231.63,172.70,181.81,138.28, ,241.27,102.90, ,45.28,92.88,44.19,28.05,131.73,34.17,265.99,213.88,198.18,24.76,98.70,20.16,172.09,178.25,178.62, ,223.90,218.77,226.67,166.20,215.34,89.49,136.39,75.56,242.64,66.48, ,273.05,256.75,109.39,171.47,256.01, ,138.50,50.04,299.73,120.49,86.64,76.73,254.44, ,197.08,31.23,93.13,244.26,149.43,184.86,41.65,18.25,279.38,3.60,234.10,165.03,6.49,225.89,29.45, ,226.53,225.51,244.67,81.37,79.22,179.41,176.67, ,130.23,52.73,44.20,53.67,135.99, ,61.88,13.68,183.95,291.61,77.32,39.24,230.82,293.71,218.57,130.52,0.60,89.66,174.38,188.10,212.47, ,274.36,81.52,121.88,106.03,99.05,270.58,273.14,251.45,7.61,213.89,122.43,134.20,218.45, ,2.06,93.21,97.52,151.42,153.01
17.97, ,60.29,229.94, ,181.38,151.56,30.69,125.63,30.30,293.21,227.44,64.15,65.17,51.78, ,204.79, ,289.13, ,44.05,185.30,173.25,39.57,32.78,2.09,265.98,100.75,12.02,271.12,161.19,84.45,206.40,167.52,278.37,149.86,221.32,210.43,37.24,271.03,185.68,177.56,57.70,58.63, ,29.75,235.52,186.83,68.94,180.82,154.44,216.79,31.59,87.29,289.18,97.20,222.97,236.76,128.03,133.26,289.41,0.13,25.54, ,94.49,119.05,217.47,78.21,260.92,181.63, ,218.93,78.53,254.62,216.53,230.37,280.39,212.79,144.71,167.49,32.83,201.99,147.99,272.45,92.24,123.96,21.92,63.61, ,18.22,101.32, ,151.11,265.88, ,110.59,229.28,35.06,95.52,7.79,201.76,19.08,74.08,226.28,262.01,1.75,142.47,81.10,254.18,154.46,224.16, ,153.43,55.38,254.10,21.03, ,271.15, , ,98.41,162.19,43.81,40.65,267.01,74.86,284.12,239.26,194.36,61.71,14.95,7.03,95.97,186.09,87.98,112.35, ,274.55,37.78, ,224.06,109.22,26.69,228.23
1.61,225.53,175.53,138.27,240.12,70.53,1.37,103.10, ,97.07,291.72,226.76,58.92,88.40,58.95,286.07,183.35,250.43,284.20,84.94,131.04,237.29,20.55, ,134.27,157.42, ,292.27, ,51.19,200.03, ,81.77,265.41,203.75,211.80,106.76,54.71,15.92, ,36.47,255.38,228.53,93.28,105.07,172.59,124.12, ,64.63,60.37,119.50,245.88,152.07,28.04,290.43,198.79, ,286.60,251.18,253.65,276.10,287.02,214.98,221.30,175.77,240.62,195.18,151.69, , ,254.52, ,298.49,80.23,148.98, ,64.11,74.56,233.45,188.89,172.72,28.69, ,269.31,81.05,106.00,230.87,262.05,205.09,56.85,39.47,206.41,269.94,144.13,14.60,199.04,78.43,191.72,195.09,81.24,35.08,283.66,197.57,160.42,206.26,87.99,123.10,15.30,75.54, ,90.14,2.22,143.57,144.89,206.54,51.74,41.00,166.34,136.55,167.37,18.31, ,264.04,21.61,0.78, ,103.96,203.91,140.47,117.63,17.99,291.27,206.84,8.72, ,145.27,206.59,203.55,111.70,198.97,146.93,230.47,3.71,189.61
258.24,227.52,255.09,234.87,158.53,33.55,6.35,116.94,263.31,204.17,188.07,208.33,2.90,20.70,256.57,116.50, ,44.03,102.50, , ,154.25,160.87,66.76, ,279.70,223.39,78.02,287.01,146.46,125.15,296.52,77.47,296.54,157.05,27.38,248.23,7.02,15.59,75.39,295.88,58.28,238.96,30.73,122.65,215.89,44.35,29.53,25.43,46.71,181.03,35.25,228.80,137.90,135.25,299.67,268.38,50.39,194.26,133.32,258.30,264.72,261.61,124.48, ,171.18,201.36,204.77,174.08,168.52,82.29,118.14, ,176.10,257.54,44.91,87.27,140.06,5.87,46.25,88.71,1.53,267.94,163.00,120.88,167.09,192.33,57.49,299.10,69.54,3.95,47.51,117.66,143.21,289.25, ,77.96,255.41,223.97,199.20,23.09,89.62,201.58,19.93, ,253.52,294.27,191.30,48.69, ,191.91,218.61,86.37,37.40,32.76,243.99,183.91,241.21,229.52,12.06,150.10, ,226.95,160.44,85.74,127.21,101.04,233.71,46.08,219.80,263.04,31.85,65.09,136.22,228.46,50.68, ,100.36, ,144.32,174.32,150.46,245.16,261.24
133.89,109.15,95.18,234.88,267.20,125.97,38.59, , ,232.34,189.63,267.60,254.54,264.02,143.45,56.49,88.06,112.01,244.08,269.40,34.22,178.93,40.02,214.61,6.79, ,196.42,1.58,114.71,194.40,286.95,276.20,191.64, ,88.85,110.84,289.62,294.85,5.24,86.07, ,92.86,191.31,226.97,219.66, ,114.06,23.34,237.58,109.28,18.63,214.82, ,204.45,251.24,279.76,159.07,143.44,266.42,241.21,227.64,235.06,274.92,287.36,134.01,1.85,120.97,152.99,156.37,224.96,130.44,93.73, ,237.17,70.76,182.64, ,43.50,163.58,95.64,210.99,253.28,167.83,112.83, ,269.20,249.64,208.70,170.54,258.70, ,29.46,22.27,279.19,192.81,84.20,293.71,218.11,208.03,21.25,106.75,290.06,295.58,93.72,237.42,108.65,131.56,124.77,131.72,219.60,246.73,12.98,298.98, ,207.01, ,227.87,254.63,8.78,284.81, ,222.22,208.81,225.98,92.13,178.63,299.40,142.81, ,83.25,147.22,209.19,179.38,288.00,55.00,84.22,99.28,262.03,93.18,119.68,21.51,18.73,198.89,60.40
138.02, , ,114.35,149.47,250.52,127.73,134.25,45.32,96.32,127.24,236.72,29.59,146.41,175.83,270.20, ,108.23,151.64,194.23, ,187.96,80.41,221.12,227.64,148.20,273.78,213.45, ,243.04,68.77,44.56,261.56,61.44,60.68,163.25,178.17,142.87,186.60,14.90,86.20, ,110.15,224.89,165.62,266.64,216.03,78.92,219.55,91.54,120.39,152.59,182.80,218.18,145.38,291.48,162.94,196.10,227.94,296.70,268.25,127.92,221.34,214.38,266.56,130.23,10.54,162.26,241.61,169.92,157.18,33.64,134.21,293.21,50.73,155.71,253.26,203.26,190.47,15.49, ,145.72,134.09,106.24,70.15,197.34, ,58.74,63.98,120.52, ,171.25,110.80,0.36,93.48,284.90,190.44, ,36.16,168.75,192.14,234.85,93.52, ,152.26,186.65,103.31,0.30,290.94,164.78,205.53,166.25,169.37, ,204.03,118.25, , ,268.96,89.21,284.40,214.74,98.54,70.49, ,45.04,71.36,24.62,168.08,167.32,247.57, ,40.41,14.26,28.32,190.36,45.70,29.42,141.94,220.38, ,180.64,203.65, 
228.27,35.38,96.21,66.71,14.30,13.81,105.07,11.77,159.66,170.18,17.91,17.02,224.56,118.93,90.99,49.33,299.80, , ,157.54,91.89,12.22,200.40,147.82, ,7.48,282.91,287.55,213.57,219.59,44.77,191.92,150.96,115.49,49.58,93.21,3.39,266.91,165.45,256.90,196.93,47.26,160.92,174.88,260.65,175.42,196.11,121.11,278.51,282.75,148.10,282.77, ,249.68,206.46,217.47,230.82,31.34,42.77,285.55,26.80,292.68,276.14,153.34,38.53,5.95,238.05,49.39,122.92,50.11,32.95,13.46, ,44.80,192.20, ,9.47,140.03,169.97,62.17,139.37,113.26,167.31,227.24,140.84,215.76,79.55,158.53,212.49,137.80, ,248.75,209.63,186.96,256.47,273.95,142.50,93.04,241.95,215.06, ,265.22,176.13,23.11,137.77, ,275.57,242.80,269.46,10.81,64.21,159.55,247.06,112.80,289.86,184.44,213.38,170.15, ,214.91,80.42,246.48,28.26,65.85,138.47,263.39,282.48,154.43,177.74,133.43,146.34,102.27,101.55,221.41,17.64,100.21,189.01,221.12,215.70,169.85, ,133.24,187.72,203.49
241.65,41.78, ,229.96,257.57,233.66,120.84,15.30,49.36,267.75,121.58,257.44,237.61,124.67,50.40,190.16,130.24,0.53,156.43,251.49,262.00,292.97,136.45,3.90,212.58,156.30,155.09, ,92.70, ,79.37,38.83,285.57,219.65, , ,216.59,190.07,295.44,261.43,191.30,17.71,236.98,138.03,287.74,184.77,13.86,290.99,233.66,221.76,262.66,229.38,190.86,57.85,2.49,18.20,284.61,297.67,209.91,13.65,299.31,161.82,162.56,65.86,129.36,249.53,68.18,271.27,298.37,145.34,48.40,194.64,199.45,254.60,28.01,7.01,166.68,40.48,21.64,125.46,93.96,243.02,253.91,121.18,243.42,253.13,130.06,24.83, ,279.43,68.08,145.88,114.36,135.88,36.35,269.05,36.18,130.38,297.95,19.50,288.09,203.36,116.09,4.73, ,284.16,159.29,130.34,46.20, ,189.79,32.79,68.76,202.88,267.29,243.81,151.06, ,54.42,88.90,216.55,196.75,218.96,132.55,10.73,194.34,68.53, ,227.37, ,130.25,170.33,287.46,182.15,129.93,131.18,42.11,153.33, ,72.29,80.98,5.64,15.93,28.26
241.01,236.18,85.88,14.38,267.28,299.11,1.44, , , ,65.54,216.66,145.89,94.95,217.20,283.40,82.93,265.14,11.25,124.44,123.58,258.35,240.52,296.52,162.80,153.99,290.39,242.30,282.22,103.74,91.93,223.56,162.21,213.42,297.89,164.53,279.27,116.55,267.86,95.98,29.86,58.99,20.62,156.52,38.54,202.26,47.41,5.33,14.51,83.08,256.62,133.87,70.49, ,38.35,251.66,93.36,228.00,222.25,270.13,267.83,127.34,277.80,103.64,267.67, ,280.07, ,113.95,288.61,70.57,127.87,195.97,223.85,34.83,53.26,71.18,235.35,119.40,151.69, ,119.36,71.06,224.43,213.38,277.78, ,4.74, ,200.71,155.98,61.67,77.94,73.27,1.97,218.42,123.48,15.67,86.88,42.26, ,255.64,53.68,60.54,39.00,259.13,148.65,127.51,61.75,224.00,196.09,79.20,19.27,126.87,7.53, ,18.84,260.00, ,193.39,101.59,222.68,298.23,44.53,222.06,19.86,267.06,41.85,27.16,266.91,23.21,67.63,293.29,287.58,100.30,92.78,113.37,262.62,86.78,237.34,113.43,154.90,173.16,126.75
257.87,54.34,68.11,8.66,179.09,224.16,177.21,181.29,32.39, ,119.18,39.52,264.49,282.92,169.88,171.72,137.54,124.54,33.49,127.28,125.61,19.04,0.73,286.28,68.37,93.49,281.24,15.57,129.74,290.70,178.17,69.81,127.80,134.33, ,261.61,266.47, ,71.47,11.19,77.16,187.94,267.11, ,282.68,133.40,105.60, ,268.02,175.05,97.19,257.11,270.99,204.53, ,276.00,199.69,219.12,221.69,246.36,93.45,205.77,210.20,59.87,279.40,244.59,59.89,32.34,224.96,202.47,134.12,123.02,212.21,13.06,131.92,224.77,188.46,152.22,141.91, ,121.31,112.79,234.68,228.88,291.72,135.10,8.63,95.80, , ,55.51,269.88, ,195.25,114.98,2.05,259.56,78.21, ,274.75,49.79,1.66,78.14, ,86.77, ,129.21,248.05,135.77,199.66,113.17,235.19,105.09, ,275.33, ,258.37,23.58,148.66,49.67,162.01,13.56,174.05,88.42,27.50,40.02,44.40,30.21,13.83,171.66,110.63,88.57, ,112.15,235.64,126.83,299.41,176.00,64.85,100.15,46.29,226.97,68.74,3.65
 ,138.95,228.01,61.94,18.58,128.73, ,266.13,247.00,113.37,277.27,141.79,65.17,101.77,161.52,72.29,218.83,4.13,94.28,200.76,272.29,239.60, ,205.73,81.25,103.98,148.55,46.05,47.36,27.74,95.65,111.79, , ,264.95,72.34,156.66,190.95,122.80,40.60,249.60,199.81,26.11,35.77,274.33,6.29,122.62,200.31,62.76,212.47,273.29,246.38, ,137.33,290.83,76.90,45.91,219.17,224.86,135.26,241.85,3.31,41.01, ,275.42,161.62,195.72,172.71,264.86,279.43,31.56, ,50.92,276.82,221.15,237.61,198.71,274.79,123.37,7.26,291.22, ,179.12,264.12,213.07,92.55,230.15,268.24,175.03,285.04,11.04,82.73,85.43,42.24,85.56,294.70,49.27,182.37,240.93,280.21, ,72.76,5.63,14.72, ,104.62, ,115.66, ,183.11,261.93,258.48,283.40,100.65,123.14,261.06,129.51,218.06, ,264.54,210.90, ,282.80,223.34,199.55,199.56,79.99,8.02,208.98,291.65,24.10,292.64, ,122.15,96.91,240.46,237.74, ,162.19,124.61,33.96,194.48,106.83,95.01
12.94,106.28,13.61, ,6.26,298.23,41.96,155.54,156.60, ,197.32,267.93,41.00,46.10,235.41,209.95,267.78,34.40,227.49,204.44, ,19.97,182.68,140.25, ,296.85, ,194.17,146.06,127.96,262.20,83.37,273.40,82.90,148.19,123.78,61.40,250.48, ,133.16,56.01,187.67,2.87, ,89.83,163.13,59.83,281.24,240.46,256.98,150.93,180.32, ,241.72,251.86,61.12,166.41,256.39,169.99,119.89,49.09,280.15,91.59,248.14,45.93,191.77,53.70, ,28.41,191.34,250.18,234.89,80.84,291.59,222.01,254.81,299.94, ,266.83,124.65,12.94,117.74,239.88,201.65,199.85,80.83,150.15,8.52,76.09,176.93,282.56,165.82,127.71,40.75,230.54,9.52,35.99,148.19,298.70,165.35,249.80,272.18,241.44,285.29,41.25,228.54,290.00,45.39,246.75,212.26,251.55,120.77,49.03,263.40,18.79,246.28,74.93,68.54,199.17,33.90,216.06,264.24,56.79,23.76,95.77,180.83,157.79, ,206.82,298.25,289.35,200.84,201.93,26.49,18.48,252.19,296.38,223.14,271.42, ,274.96,162.21,75.86,157.38
226.83, ,181.39,235.96, , ,201.53,56.18,182.05,178.92,223.00,80.86,34.84,169.37, ,25.16,189.28,249.95,10.49,297.50,294.86,203.02,281.25,188.92,186.79, ,65.23,182.25,14.70,153.14,280.47,209.24,211.70,69.65,102.27,25.31,123.42,133.06,86.28,145.09,24.60,67.73,162.67,235.91,167.08,61.45,111.47,267.25,62.47,50.98,165.46,94.78, ,227.84,267.59,90.12,90.25,22.88,295.17,115.99,139.94,234.00,16.52, ,39.69,291.63,131.90,166.96,145.96,154.52,15.86,181.12,10.41,293.88,8.80,6.47,106.68,115.35,228.04, ,267.73,40.53,119.11, ,45.78, ,200.30,289.49,15.70,130.87,254.37,38.12,27.83,27.79,34.82, , ,170.85,42.08,193.51,109.00,206.97,92.49,287.15,227.73,42.46,32.17,79.96,217.94,289.75,47.13,67.67,79.44, ,121.51,243.14,258.89,189.66,154.49,98.62, ,101.48, ,133.65,63.21,193.70,193.68,218.13,207.09,297.69,182.26,295.51,101.89, ,291.55,41.89,164.50,213.13,257.30, ,233.06,3.55,130.60,266.18
115.49,181.36,18.88,232.38,189.02,268.80,25.83,118.32,199.18,227.44,53.98, ,287.04,268.32,214.03,79.97,281.05,144.11,272.13,26.62,96.76, ,173.18,290.00,101.04,88.18,54.33,152.32,129.19,287.42, ,152.98,112.52,276.21,228.28,164.37,234.86,15.80,134.30, ,125.80,69.36,232.06,56.13,142.78,20.13,128.31,283.19,282.42, ,239.05,75.82,0.40,64.54,200.86,118.73,24.64,150.40,254.37,294.75,116.86,58.88,8.39,230.25,211.19, ,150.24,62.97,93.38,18.20, ,217.04,55.56,250.62,180.31,180.04,243.75,55.13, ,63.52,174.23,142.60, ,292.84,273.31,108.07,264.70,21.48,145.96,123.43, ,3.74,163.04,245.34,233.93,103.92,179.37,220.64,199.85,14.80,104.30,22.61, , ,172.74, ,249.78,182.82,234.90,95.81,129.74,47.62,59.67,257.07,265.72,237.67, , ,200.99,174.82,181.13,225.00,201.31,220.04,107.54,268.53, , ,159.10,175.97,61.33,256.58,112.07,123.75,46.46, ,221.28,242.17,2.00,237.68,151.08, ,6.02,187.66
88.60,290.91,265.52,97.60,79.30,116.34,15.57,227.80,84.08,18.78,6.80,58.12,100.91,167.88,70.27,81.58,102.29, ,67.81,221.04,204.04,106.25,146.29,34.89,53.13,241.68,46.49,231.69,292.42,97.93,81.89,180.93,255.75,64.20,78.17,13.47,115.96,89.32,88.77,185.14,163.90,15.46,18.33,140.45,258.77,110.10,91.85,281.42,244.46,71.17,30.86,4.86,204.36,109.06,218.38,135.02,121.02,292.68,97.64,150.10,71.52,97.07,251.23,210.97,124.11,218.33,66.78,1.79, ,110.85,235.73,99.30,226.08,10.70,47.42,215.52,215.35,200.90, ,279.39,22.64,271.83,258.47,164.15,9.76,71.12,117.23,73.33,102.25,145.94,70.53,83.20,205.12, ,283.83,54.65,108.51, ,49.47,283.97,76.88,95.11,267.78,24.17,47.59,64.22,294.10,183.31,9.12,36.21,72.26,139.02,230.59,291.14,113.79,193.67,268.85, ,236.63,62.84,248.71,41.96,183.35,25.55,185.83,296.86,186.24,109.23,49.53,223.15,220.19,223.25,167.11, ,103.74,212.35, ,101.61, ,284.96,229.67,185.98,242.47,229.88
